,created_at,id,text,text_nsw,sentiment,classification
24,2021-11-27 20:24:34+00:00,1.46E+18,@sheep_woolly @SaoirsedT @sajidjavid Every death is too many but what about non covid deaths in children since the… https://t.co/9MJnLzUtXZ,@sheep_woolly @SaoirsedT @sajidjavid Every death many non covid deaths children since … https://.co/9MJnLzUtXZ,-1,4
25,2021-11-27 20:24:36+00:00,1.46E+18,"#covidvariant 

#Omicron : #DrFauci says he ""would not be surprised"" if new #COVID variant is already in U.S.… https://t.co/D2CdxkUOKM","#covidvariant #Omicron : #DrFauci says ""would surprised"" new #COVID variant already U.S.… https://.co/D2CdxkUOKM",0,8
26,2021-11-27 20:24:38+00:00,1.46E+18,covid is about to have as many seasons as greys anatomy,covid many seasons greys anatomy,1,7
27,2021-11-27 20:24:40+00:00,1.46E+18,@tradernoel @mintaCNFT Yeah nothing will convince me to give away my rights. If covid had even a 30 percent chance… https://t.co/dgXYgeCIWv,@tradernoel @mintaCNFT Yeah nothing convince give away rights. If covid even 30 percent chance… https://.co/dgXYgeCIWv,-1,1
28,2021-11-27 20:24:40+00:00,1.46E+18,@UsernameNick12 @GenderCritica11 @JuliaHB1 @wordsallowed If you truely believed that covid was as deadly as the pro… https://t.co/DtkfsZB3AS,@UsernameNick12 @GenderCritica11 @JuliaHB1 @wordsallowed If truely believed covid deadly pro… https://.co/DtkfsZB3AS,-1,1
29,2021-11-27 20:24:42+00:00,1.46E+18,covid time jump screwed them over i’m sick https://t.co/vHmwAchXrt,covid time jump screwed ’ sick https://.co/vHmwAchXrt,-1,4
30,2021-11-27 20:24:42+00:00,1.46E+18,"Surely we’re at a point now where if you’re scared of covid, you stay in doors? The flu virus mutates every year and no one says nothing","Surely ’ point ’ scared covid, stay doors? The flu virus mutates every year one says nothing",0,4
31,2021-11-27 20:24:43+00:00,1.46E+18,"@AegisSciences #PCR #covid-19 test #longturnaroundtime #Covid-19results test was 11/24, still waiting and shows the… https://t.co/XXgBniIBaA","@AegisSciences #PCR #covid-19 test #longturnaroundtime #Covid-19results test 11/24, still waiting shows … https://.co/XXgBniIBaA",0,4
32,2021-11-27 20:24:44+00:00,1.46E+18,@AdrianW85467631 @10DowningStreet You could wear a clown nose that's as effective as cloth mask in stopping covid t… https://t.co/Czze6c2Drq,@AdrianW85467631 @10DowningStreet You could wear clown nose ' effective cloth mask stopping covid … https://.co/Czze6c2Drq,-1,4
0,2021-11-27 21:21:22+00:00,1.46E+18,"@ydexfr68 @mikeparker180 @PrisonPlanet We have done continuously year on year, especially with the opening of covid… https://t.co/gvqUM9aeQl","@ydexfr68 @mikeparker180 @PrisonPlanet We done continuously year year, especially opening covid… https://.co/gvqUM9aeQl",0,4
1,2021-11-27 21:21:23+00:00,1.46E+18,Omicron covid fears spark push for new stimulus check before Christmas amid travel ban https://t.co/aBgQbeTLxL,Omicron covid fears spark push new stimulus check Christmas amid travel ban https://.co/aBgQbeTLxL,0,3
2,2021-11-27 21:21:23+00:00,1.46E+18,bryan-adams-test-positive-covid-second-time-month https://t.co/W2bq2kj6lB,bryan-adams-test-positive-covid-second-time-month https://.co/W2bq2kj6lB,0,4
3,2021-11-27 21:21:23+00:00,1.46E+18,bryan-adams-test-positive-covid-second-time-month https://t.co/UdF1WW0hCc,bryan-adams-test-positive-covid-second-time-month https://.co/UdF1WW0hCc,0,4
4,2021-11-27 21:21:24+00:00,1.46E+18,bryan-adams-test-positive-covid-second-time-month https://t.co/Ds0Flai7re,bryan-adams-test-positive-covid-second-time-month https://.co/Ds0Flai7re,0,4
5,2021-11-27 21:21:24+00:00,1.46E+18,got tired of that fucking covid,got tired fucking covid,-1,4
6,2021-11-27 21:21:26+00:00,1.46E+18,@ARoseCPE My mom got her first shots with Biontech/Pfizer this summer and she got nothing. On both shots. So i'm ke… https://t.co/87jE6x2gSM,@ARoseCPE My mom got first shots Biontech/Pfizer summer got nothing. On shots. So ' ke… https://.co/87jE6x2gSM,1,5
8,2021-11-27 21:21:29+00:00,1.46E+18,@Scrolling69 i’m a bio major bb i’m good. take a peek at the faq for the covid vaccine on the cdc’s website. not go… https://t.co/6pX0s8D314,@Scrolling69 ’ bio major bb ’ good. take peek faq covid vaccine cdc’ website. go… https://.co/6pX0s8D314,0,1
7,2021-11-27 21:21:29+00:00,1.46E+18,@HotMessPatriot @jadenozzz It’s hardly a hardship to have a vaccination and wear a face mask. People go on about it… https://t.co/QqaLYWHMVb,@HotMessPatriot @jadenozzz It’ hardly hardship vaccination wear face mask. People go … https://.co/QqaLYWHMVb,0,4
9,2021-11-27 21:21:30+00:00,1.46E+18,@jjr2525 @joelrich4goblue @OhioStateClock I am glad you know how the covid protocol works and that it was the big 1… https://t.co/pqEa1KLR9p,@jjr2525 @joelrich4goblue @OhioStateClock I glad know covid protocol works big 1… https://.co/pqEa1KLR9p,0,4
10,2021-11-27 21:21:30+00:00,1.46E+18,Cant find my certificate for covid 19 on health portal....i have been vaccinated both 1st and 2nd dose....bt it kee… https://t.co/JgXKcaaJ3E,Cant find certificate covid 19 health portal.... vaccinated 1st 2nd dose....bt kee… https://.co/JgXKcaaJ3E,-1,5
11,2021-11-27 21:21:32+00:00,1.46E+18,"Benfica playing a team that had a covid outbreak  and could only field 9 players including a goalie outfield

7-0 at half time 🤣🤣🤣",Benfica playing team covid outbreak could field 9 players including goalie outfield 7-0 half time 🤣🤣🤣,0,4
12,2021-11-27 21:21:33+00:00,1.46E+18,@LeeLee0463 @Elesmialegria @taz81 Vaccinated dying for covid as well,@LeeLee0463 @Elesmialegria @taz81 Vaccinated dying covid well,-1,1
13,2021-11-27 21:21:33+00:00,1.46E+18,Moderna to 'rapidly advance' omicron-specific COVID-19 booster candidate https://t.co/pw7UtYnjhU,Moderna 'rapidly advance' omicron-specific COVID-19 booster candidate https://.co/pw7UtYnjhU,0,3
14,2021-11-27 21:21:34+00:00,1.46E+18,Right I’ve followed covid restrictions all the way through but genuinely what is the point now,Right I’ followed covid restrictions way genuinely point ,-1,4
15,2021-11-27 21:21:34+00:00,1.46E+18,@juniordocire @niamh_dr And it’s way out performing delta in SA but they do have a low vaccination rate too,@juniordocire @niamh_dr And ’ way performing delta SA low vaccination rate ,0,4
16,2021-11-27 21:21:35+00:00,1.46E+18,"@lewbloch @NotDiogenes @ruthiewrites91 UK isn't special so if ""just"" 1/2 the planet (ie 4 billion) get covid at som… https://t.co/zeMgbVdgmz","@lewbloch @NotDiogenes @ruthiewrites91 UK ' special """" 1/2 planet (ie 4 billion) get covid som… https://.co/zeMgbVdgmz",0,4
17,2021-11-27 21:21:35+00:00,1.46E+18,"Every death no matter from what cause is a tragedy for the individuals family and friends, death from covid is no m… https://t.co/UYQLlH9Y40","Every death matter cause tragedy individuals family friends, death covid … https://.co/UYQLlH9Y40",1,4
19,2021-11-27 21:21:36+00:00,1.46E+18,"@DHSCgovuk PCR is struggling to detect new #covidvariant Use a better, more accurate test that doesn’t give false p… https://t.co/ttJxrDE00r","@DHSCgovuk PCR struggling detect new #covidvariant Use better, accurate test ’ give false p… https://.co/ttJxrDE00r",-1,8
18,2021-11-27 21:21:36+00:00,1.46E+18,"The only upside of covid is, the media scum is wanking on about variants with or without sugar, yarda,wank, blah, b… https://t.co/duDBrPYsk1","The upside covid , media scum wanking variants without sugar, yarda,wank, blah, b… https://.co/duDBrPYsk1",-1,4
20,2021-11-27 21:21:37+00:00,1.46E+18,"😭😭😭😭 when I start to think of the money I have spent on data since covid 19 surfaced aaa, herrrhhh,  I start having… https://t.co/aaRXw6cAun","😭😭😭😭 I start think money I spent data since covid 19 surfaced aaa, herrrhhh, I start … https://.co/aaRXw6cAun",-1,4
21,2021-11-27 21:21:39+00:00,1.46E+18,President Jokowi admits WHO vaccination target difficult to meet by end of 2021: National Legal https://t.co/WrFB4zmxF4,President Jokowi admits WHO vaccination target difficult meet end 2021: National Legal https://.co/WrFB4zmxF4,0,3
22,2021-11-27 21:21:42+00:00,1.46E+18,"Well at least we didn’t pull the ol’ “Sorry, we got covid and can’t make it” excuse.","Well least ’ pull ol’ “Sorry, got covid ’ make ” excuse.",-1,4
23,2021-11-27 21:21:42+00:00,1.46E+18,@CabbyDes @SatanicTaxi no tests required between Euro countries though...... Only vaccination proof,@CabbyDes @SatanicTaxi tests required Euro countries though...... Only vaccination proof,0,4
24,2021-11-27 21:21:43+00:00,1.46E+18,"already in Australia if so.

three people I know have covid atm (after going 2 years without knowing anyone that ha… https://t.co/93LL1QS8RW",already Australia . three people I know covid atm ( going 2 years without knowing anyone ha… https://.co/93LL1QS8RW,0,4
25,2021-11-27 21:21:43+00:00,1.46E+18,"as i lay here sick with covid, literally cannot move, and i’m fully vaccinated with plans to get my booster, this t… https://t.co/jKBzG3bgJn"," lay sick covid, literally cannot move, ’ fully vaccinated plans get booster, … https://.co/jKBzG3bgJn",-1,1
26,2021-11-27 21:21:44+00:00,1.46E+18,@KarenStopHate No. I had 2 Astras and a Pfizer. No adverse reactions except for slight headache and a little tired on morning after.,@KarenStopHate No. I 2 Astras Pfizer. No adverse reactions except slight headache little tired morning .,-1,5
27,2021-11-27 21:21:47+00:00,1.46E+18,@medschooladvice @SteveStuWill Which vaccine best reduces the rate at which I transmit covid?,@medschooladvice @SteveStuWill Which vaccine best reduces rate I transmit covid?,0,5
29,2021-11-27 21:21:49+00:00,1.46E+18,"A little surprised by how much of a reaction I'm having to a Moderna booster, tbh? (Obviously glad to have gotten i… https://t.co/1Asq5r8gsR","A little surprised much reaction I' Moderna booster, tbh? (Obviously glad gotten … https://.co/1Asq5r8gsR",-1,2
28,2021-11-27 21:21:49+00:00,1.46E+18,"COVID-19: 73 new cases, more than 6,000 vaccinations in Saskatchewan https://t.co/YrQmHNtGEI","COVID-19: 73 new cases, 6,000 vaccinations Saskatchewan https://.co/YrQmHNtGEI",0,3
30,2021-11-27 21:21:51+00:00,1.46E+18,Omicron is fuelled by our failure to mount a coordinated global vaccination response - https://t.co/O1dTN9On5E,Omicron fuelled failure mount coordinated global vaccination response - https://.co/O1dTN9On5E,0,4
31,2021-11-27 21:21:52+00:00,1.46E+18,Breaking News: Covid: Travel and mask rules tightened over Omicron variant https://t.co/S9nytmaSCG #covid #omicron,Breaking News: Covid: Travel mask rules tightened Omicron variant https://.co/S9nytmaSCG #covid #omicron,0,3
32,2021-11-27 21:21:53+00:00,1.46E+18,My cousins tested positive for covid and I slept over there place on Thanksgiving :'),My cousins tested positive covid I slept place Thanksgiving :'),0,4
0,2021-11-27 22:16:50+00:00,1.46E+18,Need a covid outbreak in the facilities next week,Need covid outbreak facilities next week,-1,7
1,2021-11-27 22:16:51+00:00,1.46E+18,"@ThatsAllMarky I get your point, but the actual UK vaccination rate is higher than you say. As of today, four out o… https://t.co/y7Vnn94oQV","@ThatsAllMarky I get point, actual UK vaccination rate higher say. As today, four … https://.co/y7Vnn94oQV",0,4
2,2021-11-27 22:16:53+00:00,1.46E+18,@newsmax Saturday November 27th 2021 just check the numbers and United States for people who have covid Florida has… https://t.co/SkbVeBnSlt,@newsmax Saturday November 27th 2021 check numbers United States people covid Florida … https://.co/SkbVeBnSlt,-1,4
3,2021-11-27 22:16:53+00:00,1.46E+18,"@gdotlee Lmfaooo I got two paid work hours for it and I took it. I can’t believe I haven’t gotten covid all this time, very blessed","@gdotlee Lmfaooo I got two paid work hours I took . I ’ believe I ’ gotten covid time, blessed",1,4
4,2021-11-27 22:16:54+00:00,1.46E+18,@RWMaloneMD With a 99.7% survival rate was there ever enough data to support the fear porn of all variations of covid?,@RWMaloneMD With 99.7% survival rate ever enough data support fear porn variations covid?,-1,8
5,2021-11-27 22:16:56+00:00,1.46E+18,@_Milas__ @dexrma1 @Livaiackeeerman @ActualiteBarca Exact ( covid ),@_Milas__ @dexrma1 @Livaiackeeerman @ActualiteBarca Exact ( covid ),0,4
6,2021-11-27 22:16:57+00:00,1.46E+18,"@RepSwalwell Any common carrier transportation should require proof of vaccination. In addition to planes, include trains, busses, etc.","@RepSwalwell Any common carrier transportation require proof vaccination. In addition planes, include trains, busses, etc.",0,4
7,2021-11-27 22:16:57+00:00,1.46E+18,"Seaching for intelligent humans...  
Coviditioty-19= IQ test

#Covid #covidvariant #vaccine #vaccination… https://t.co/dkWv898XlJ",Seaching intelligent humans... Coviditioty-19= IQ test #Covid #covidvariant #vaccine #vaccination… https://.co/dkWv898XlJ,0,7
8,2021-11-27 22:16:58+00:00,1.46E+18,"@ABC7 Of course I do, I'm Doctor Obvious 🤣🤣 Enjoy your 10 covid shots buddy. Hopefully by the 10th one, we will finally all feel ""safe""","@ABC7 Of course I , I' Doctor Obvious 🤣🤣 Enjoy 10 covid shots buddy. Hopefully 10th one, finally feel ""safe""",-1,1
9,2021-11-27 22:17:00+00:00,1.46E+18,"a classic

everyone be careful, covid is https://t.co/3AXOxSMtb0"," classic everyone careful, covid https://.co/3AXOxSMtb0",0,4
10,2021-11-27 22:17:00+00:00,1.46E+18,@bamafan246 Another #covid variant? Worst than the last?!!! Anyone else picking up the pattern here? This is the De… https://t.co/nVXlr6rb9t,@bamafan246 Another #covid variant? Worst last?!!! Anyone else picking pattern ? This De… https://.co/nVXlr6rb9t,-1,8
12,2021-11-27 22:17:01+00:00,1.46E+18,"Just got the Moderna Booster! I’m telling ya, I ripped a door off the hinges. It’s working…","Just got Moderna Booster! I’ telling ya, I ripped door hinges. It’ working…",-1,2
11,2021-11-27 22:17:01+00:00,1.46E+18,"1/2 I am vaccinated, I have my vaccination passport and present it quickly with no question plus supporting I.D. To… https://t.co/xaPjWN5yEG","1/2 I vaccinated, I vaccination passport present quickly question plus supporting I.D. To… https://.co/xaPjWN5yEG",0,4
13,2021-11-27 22:17:02+00:00,1.46E+18,Go sit on a covid ward then the #DoNotComply crowd would have 2nd thoughts. Honestly i hated it,Go sit covid ward #DoNotComply crowd would 2nd thoughts. Honestly hated ,-1,1
14,2021-11-27 22:17:04+00:00,1.46E+18,Amazing how most people don’t understand how masks actually work - and no they don’t work for covid,Amazing people ’ understand masks actually work - ’ work covid,-1,4
15,2021-11-27 22:17:04+00:00,1.46E+18,@davidboxenhorn How is a Viral Vector(J&amp;J) dif from mRNA(Pfizer) vaccine? mRNA is created in a lab by humans(China)… https://t.co/RalBBdcZzR,@davidboxenhorn How Viral Vector(J&amp;J) dif mRNA(Pfizer) vaccine? mRNA created lab humans(China)… https://.co/RalBBdcZzR,-1,1
16,2021-11-27 22:17:04+00:00,1.46E+18,@colleengrott Bottom line:. Respect all of the home owner's house rules!  If you require masks and vaccination in y… https://t.co/hPyILh2qUq,@colleengrott Bottom line:. Respect home owner' house rules! If require masks vaccination … https://.co/hPyILh2qUq,0,4
17,2021-11-27 22:17:05+00:00,1.46E+18,@JordanHedberg Watch for the covid spikes.,@JordanHedberg Watch covid spikes.,0,4
18,2021-11-27 22:17:07+00:00,1.46E+18,waiting on covid test results makes the day 50 hours long,waiting covid test results makes day 50 hours long,0,4
19,2021-11-27 22:17:10+00:00,1.46E+18,@kalymary80 @djlange And some more others might argue too many false covid deaths in EU/US because everyone positiv… https://t.co/J7l4dzmfSw,@kalymary80 @djlange And others might argue many false covid deaths EU/US everyone positiv… https://.co/J7l4dzmfSw,-1,4
21,2021-11-27 22:17:11+00:00,1.46E+18,@The_FJC No phones in the bathroom! EColi is worse than covid,@The_FJC No phones bathroom! EColi worse covid,-1,7
20,2021-11-27 22:17:11+00:00,1.46E+18,"@IAsocialist @leftyvegan @MaxBlumenthal Yes.

Their nationalism is only the most openly transparent in their covid… https://t.co/ANwYl3I5zM",@IAsocialist @leftyvegan @MaxBlumenthal Yes. Their nationalism openly transparent covid… https://.co/ANwYl3I5zM,0,4
22,2021-11-27 22:17:12+00:00,1.46E+18,"@paulfrewDUP No-one, with even a grain of common sense, is debating the merits of vaccination.  For some reason you… https://t.co/QzzsuI63Xp","@paulfrewDUP No-one, even grain common sense, debating merits vaccination. For reason … https://.co/QzzsuI63Xp",-1,1
23,2021-11-27 22:17:14+00:00,1.46E+18,life hack: receive the covid booster and flu shot at the same time and all your joints will attempt to explode,life hack: receive covid booster flu shot time joints attempt explode,-1,5
24,2021-11-27 22:17:15+00:00,1.46E+18,@Gekko1955 Take a look at $COPRF  penny stock covid play. Potential multi-bagger!,@Gekko1955 Take look $COPRF penny stock covid play. Potential multi-bagger!,1,4
25,2021-11-27 22:17:16+00:00,1.46E+18,maharashtra covid restrictions latest update: Maharashtra Covid Restrictions Danger of new strain: ‘He’ restriction… https://t.co/8WBVK6bTiQ,maharashtra covid restrictions latest update: Maharashtra Covid Restrictions Danger new strain: ‘He’ restriction… https://.co/8WBVK6bTiQ,0,3
26,2021-11-27 22:17:16+00:00,1.46E+18,@domenicadelia22 How can Pfizer or any other pharma have a vax in 100 days w/o extensive testing? Sounds like they… https://t.co/WkTiUj3JSh,@domenicadelia22 How Pfizer pharma vax 100 days w/ extensive testing? Sounds like … https://.co/WkTiUj3JSh,-1,1
27,2021-11-27 22:17:21+00:00,1.46E+18,"@ExtraGranola @fitterhappierAJ yes, but we didn’t have social media nor 24/7 covid fear porn at that time. apples to oranges.","@ExtraGranola @fitterhappierAJ yes, ’ social media 24/7 covid fear porn time. apples oranges.",-1,4
28,2021-11-27 22:17:21+00:00,1.46E+18,@flat_earth_nz @MrFaust10 @LeighLiberte Because like I said if you're already dealing with Influenza and add covid-… https://t.co/nLajzY6cye,@flat_earth_nz @MrFaust10 @LeighLiberte Because like I said ' already dealing Influenza add covid-… https://.co/nLajzY6cye,-1,4
29,2021-11-27 22:17:21+00:00,1.46E+18,Caught a break on this one. A reminder to always have dry powder on the side to buy a covid causing dip in the mark… https://t.co/ovRCUZPu2f,Caught break one. A reminder always dry powder side buy covid causing dip mark… https://.co/ovRCUZPu2f,0,4
31,2021-11-27 22:17:22+00:00,1.46E+18,@AnastasyaFed @RWMaloneMD Then it’s the cause of mass vaccination creating dangerous mutants,@AnastasyaFed @RWMaloneMD Then ’ cause mass vaccination creating dangerous mutants,-1,1
30,2021-11-27 22:17:22+00:00,1.46E+18,I didn’t even know there was a new covid variant I love myself,I ’ even know new covid variant I love ,1,8
32,2021-11-27 22:17:23+00:00,1.46E+18,"@POTUS @VP
Having children do commercials for the COVID vaccination is child abuse. If you need a child rescued fro… https://t.co/OaJ7gd3DdZ",@POTUS @VP Having children commercials COVID vaccination child abuse. If need child rescued fro… https://.co/OaJ7gd3DdZ,0,4
0,2021-11-27 23:36:06+00:00,1.46E+18,"@Nhamtn @bea_johanssen @cjsnowdon Well as Moderna would make more money if another vaccine was needed, not sure what your point is.","@Nhamtn @bea_johanssen @cjsnowdon Well Moderna would make money another vaccine needed, sure point .",0,4
1,2021-11-27 23:36:06+00:00,1.46E+18,Broadcasters are slipping into omnicrom for the new covid variant. A bus full of covid?,Broadcasters slipping omnicrom new covid variant. A bus full covid?,-1,8
2,2021-11-27 23:36:07+00:00,1.46E+18,@FPVaughanIII Pre orchestrated. Reuters led the charge. Moderna was up 20% on Friday.,@FPVaughanIII Pre orchestrated. Reuters led charge. Moderna 20% Friday.,0,4
3,2021-11-27 23:36:07+00:00,1.46E+18,"Moderna and Pfizer and others have been tweaking their vaccines to cover additional viral antigens for months, sinc… https://t.co/P6UQj5EvfD","Moderna Pfizer others tweaking vaccines cover additional viral antigens months, sinc… https://.co/P6UQj5EvfD",-1,1
4,2021-11-27 23:36:08+00:00,1.46E+18,"@lisa_rybak @momm4mi4 @chiara_ann13 @LandoGriffin13 I couldn't see very good (it was dark) and covid being covid, i… https://t.co/hypNek9bjC","@lisa_rybak @momm4mi4 @chiara_ann13 @LandoGriffin13 I ' see good ( dark) covid covid, … https://.co/hypNek9bjC",0,4
5,2021-11-27 23:36:08+00:00,1.46E+18,"@geoffwilton2 @alexhallhall @JamesMelville No, because I'm relatively new to Twitter and I've focussed on covid aut… https://t.co/5v8SEC0p9E","@geoffwilton2 @alexhallhall @JamesMelville No, I' relatively new Twitter I' focussed covid aut… https://.co/5v8SEC0p9E",0,4
6,2021-11-27 23:36:10+00:00,1.46E+18,I'm Moderna boosted.,I' Moderna boosted.,0,2
7,2021-11-27 23:36:10+00:00,1.46E+18,"Omicron...the new covid variant. Rearrange the letters, and what do you get? Moronic.  Oh, look..phramageddon&gt;!!  L… https://t.co/emP7fzHgD7","Omicron... new covid variant. Rearrange letters, get? Moronic. Oh, look..phramageddon&gt;!! L… https://.co/emP7fzHgD7",-1,8
8,2021-11-27 23:36:10+00:00,1.46E+18,"@MissUkpai Very happy that when Covid meets MissUKpai, covid gets kicked into touch! Congrats and really glad","@MissUkpai Very happy Covid meets MissUKpai, covid gets kicked touch! Congrats really glad",1,7
9,2021-11-27 23:36:11+00:00,1.46E+18,This message brought to you by Pfizer.,This message brought Pfizer.,0,7
10,2021-11-27 23:36:14+00:00,1.46E+18,Are the globalist elites behind the UN #Agenda2030 green global communism&amp;WHO global covid bs insane? It will be an… https://t.co/hkvAd2LXZD,Are globalist elites behind UN #Agenda2030 green global communism&amp;WHO global covid bs insane? It … https://.co/hkvAd2LXZD,-1,4
11,2021-11-27 23:36:15+00:00,1.46E+18,@RealJamieKay What a man … not!! I’m really trying to not hope he gets covid,@RealJamieKay What man … !! I’ really trying hope gets covid,-1,4
12,2021-11-27 23:36:15+00:00,1.46E+18,@davecl42 @StuBetts15 @BeardedSocial1 @ajbear85 @KateWilton1 @B_E_Andre If he rows a boat he'll go around in circles.....damn covid,@davecl42 @StuBetts15 @BeardedSocial1 @ajbear85 @KateWilton1 @B_E_Andre If rows boat ' go around circles.....damn covid,-1,4
13,2021-11-27 23:36:16+00:00,1.46E+18,left a hint as to “mask” covid etc.,left hint “mask” covid etc.,0,4
14,2021-11-27 23:36:16+00:00,1.46E+18,"@GovKathyHochul Keep injecting yourself with something that doesn’t stop you from getting covid, a virus that is 99… https://t.co/c5FXmE43tr","@GovKathyHochul Keep injecting something ’ stop getting covid, virus 99… https://.co/c5FXmE43tr",-1,1
15,2021-11-27 23:36:16+00:00,1.46E+18,New York declares covid state of emergency as Gov. Hochul warns that omicron variant ‘is coming’ https://t.co/JDmZ29yHSv,New York declares covid state emergency Gov. Hochul warns omicron variant ‘ coming’ https://.co/JDmZ29yHSv,0,3
16,2021-11-27 23:36:17+00:00,1.46E+18,On behalf of my father received a “Special award for outstanding response to covid” for the government of Tamilnadu… https://t.co/hsIrca3677,On behalf father received “Special award outstanding response covid” government Tamilnadu… https://.co/hsIrca3677,1,4
17,2021-11-27 23:36:18+00:00,1.46E+18,I honestly started to believe this covid shite had gone but I’ll be so depressed if we regress now,I honestly started believe covid shite gone I’ depressed regress ,-1,4
18,2021-11-27 23:36:19+00:00,1.46E+18,Can we all just agree now covid is FAKE… if you wear a mask to go to asda have a word with yourself 🐏,Can agree covid FAKE… wear mask go asda word 🐏,-1,4
20,2021-11-27 23:36:22+00:00,1.46E+18,"@rising_serpent I knew it was a scam when the vaccination punch card had 25 lines on it...

After 25 punches your f… https://t.co/ggtj4du7q8",@rising_serpent I knew scam vaccination punch card 25 lines ... After 25 punches f… https://.co/ggtj4du7q8,0,7
19,2021-11-27 23:36:22+00:00,1.46E+18,@giddeygirl @normanswan Pfizer is available too,@giddeygirl @normanswan Pfizer available ,0,4
21,2021-11-27 23:36:25+00:00,1.46E+18,"@ScottAdamsSays If you are vaccinated, what are you doing in the ICU? If your answer is due to non-covid related il… https://t.co/pDvROsvPxL","@ScottAdamsSays If vaccinated, ICU? If answer due non-covid related il… https://.co/pDvROsvPxL",-1,1
22,2021-11-27 23:36:25+00:00,1.46E+18,"This could mean a whole new salvation for people with POTS/long term covid effects/brain damage/etc etc etc

https://t.co/aFaGC0Af4F",This could mean whole new salvation people POTS/long term covid effects/brain damage/etc etc etc https://.co/aFaGC0Af4F,1,6
23,2021-11-27 23:36:29+00:00,1.46E+18,@Sp8kyZhiga @Biscuithammer0 @VeryNotTristan Didn’t China initially lie about covid starting there and later lied ab… https://t.co/wtIROrXtGl,@Sp8kyZhiga @Biscuithammer0 @VeryNotTristan Didn’ China initially lie covid starting later lied ab… https://.co/wtIROrXtGl,-1,4
24,2021-11-27 23:36:30+00:00,1.46E+18,weird how the Tory party enforcing hard borders didn't stop being racist because of covid,weird Tory party enforcing hard borders ' stop racist covid,-1,4
25,2021-11-27 23:36:30+00:00,1.46E+18,@KevinKileyCA And his kids are exempt as well! People trusting Newsom are the biggest clowns of all! Pfizer is LITERALLY in his pocket.,@KevinKileyCA And kids exempt well! People trusting Newsom biggest clowns ! Pfizer LITERALLY pocket.,-1,4
26,2021-11-27 23:36:31+00:00,1.46E+18,"#covid is going to teach us the entire Greek alphabet, and when we run out of letters to name the new variants, we'… https://t.co/4P6H0ikYyI","#covid going teach us entire Greek alphabet, run letters name new variants, '… https://.co/4P6H0ikYyI",0,7
27,2021-11-27 23:36:32+00:00,1.46E+18,@DanielH16577898 @vanOnselenP Speak to any credible immunologist. Will not happen with covid-19. The sooner the mis… https://t.co/E1AKFmDBtx,@DanielH16577898 @vanOnselenP Speak credible immunologist. Will happen covid-19. The sooner mis… https://.co/E1AKFmDBtx,-1,4
28,2021-11-27 23:36:33+00:00,1.46E+18,"@ruima Also, I’m not alone, and nor is there a singular “chinese” view on appropriate covid policy:","@ruima Also, I’ alone, singular “chinese” view appropriate covid policy:",0,4
29,2021-11-27 23:36:34+00:00,1.46E+18,"10% of vaccinated passengers test positive for covid, taking that as an average, that could be 10% in any pub, rest… https://t.co/HADuKBPXgF","10% vaccinated passengers test positive covid, taking average, could 10% pub, rest… https://.co/HADuKBPXgF",0,3
30,2021-11-27 23:36:34+00:00,1.46E+18,It is here. Countries are scrambling to stop a new covid variant: TheEconomist https://t.co/XrGUZQMfBQ,It . Countries scrambling stop new covid variant: TheEconomist https://.co/XrGUZQMfBQ,0,8
31,2021-11-27 23:36:35+00:00,1.46E+18,@ItsAmberSimone @CovidMarshall I'm looking forward to covid pi myself.,@ItsAmberSimone @CovidMarshall I' looking forward covid pi .,1,7
32,2021-11-27 23:36:36+00:00,1.46E+18,@ScottGottliebMD This message brought to you by Pfizer.,@ScottGottliebMD This message brought Pfizer.,-1,1
0,2021-11-28 00:20:35+00:00,1.46E+18,@GetTruckerJobs Do you require vaccination?,@GetTruckerJobs Do require vaccination?,0,4
1,2021-11-28 00:20:36+00:00,1.46E+18,"@SeeSawRrr @BernieSpofforth ""BUT now that its proven safe""
Senōr Pfizer, gtfo! 😂","@SeeSawRrr @BernieSpofforth ""BUT proven safe"" Senōr Pfizer, gtfo! 😂",-1,1
2,2021-11-28 00:20:37+00:00,1.46E+18,"Daddy #fauci be like...
#omicron 's  roll out!!!!
#biden #COVIDIOTS #covid #vaccine #OmicronVariant #laughable… https://t.co/batbJvvZlG",Daddy #fauci like... #omicron ' roll !!!! #biden #COVIDIOTS #covid #vaccine #OmicronVariant #laughable… https://.co/batbJvvZlG,0,7
3,2021-11-28 00:20:37+00:00,1.46E+18,@resistwithlove1 @RealCandaceO Flu shot once a year with an average of 39% effectiveness vs covid shot 3-4 times pe… https://t.co/EYxmIPWNOn,@resistwithlove1 @RealCandaceO Flu shot year average 39% effectiveness vs covid shot 3-4 times pe… https://.co/EYxmIPWNOn,-1,1
6,2021-11-28 00:20:39+00:00,1.46E+18,Yay. I got Moderna for my booster figuring I'd be covered with my other two Pfizer shots. BOOOOOOOOOOO.,Yay. I got Moderna booster figuring I' covered two Pfizer shots. BOOOOOOOOOOO.,-1,2
4,2021-11-28 00:20:39+00:00,1.46E+18,@mpc_xetts @normanswan I pray to God I'm wrong but the covid response feels to me like the beginning of a dark new… https://t.co/4V3RyAcSxA,@mpc_xetts @normanswan I pray God I' wrong covid response feels like beginning dark new… https://.co/4V3RyAcSxA,-1,4
